Customer_ID,Age,Gender,Category,Product,Purchase_Amount,Quantity,Discount_Applied,Subscription_Status,Payment_Method,Purchase_Date,Location,Review_Rating
C01799,48,Female,Home & Kitchen,Cookware,11464.64,1,Yes,Inactive,Credit Card,2024-07-31,Mumbai,3.8
C01141,31,Male,Books,Comics,1845.15,4,No,Inactive,Debit Card,2025-07-23,Hyderabad,4.6
C00831,61,Female,Electronics,Speaker,51970.35,1,No,Active,Cash,2024-01-13,Delhi,3.8
C01414,54,Female,Beauty,Shampoo,4655.74,2,No,Active,Credit Card,2024-07-22,Kolkata,4.0
C00452,31,Female,Sports,Running Shoes,7921.33,4,Yes,Active,UPI,2025-10-11,Pune,4.2
C01564,63,Male,Home & Kitchen,Bedsheet,10016.53,3,No,Inactive,Net Banking,2025-07-24,Pune,3.1
C01793,21,Female,Clothing,T-Shirt,2273.92,1,No,Inactive,Debit Card,2024-07-25,Chennai,3.8
C00733,32,Male,Electronics,Speaker,19350.13,1,Yes,Inactive,Debit Card,2024-02-15,Chennai,5.0
C00602,40,Male,Clothing,Sneakers,2198.97,2,No,Inactive,Credit Card,2024-08-29,Ahmedabad,4.1
C00963,18,Male,Books,Comics,885.27,1,Yes,Active,Cash,2025-07-02,Mumbai,2.6
C00763,60,Female,Sports,Yoga Mat,3239.13,4,No,Active,Debit Card,2025-07-16,Bengaluru,2.9
C00519,45,Male,Home & Kitchen,Coffee Maker,10765.38,2,No,Inactive,Credit Card,2024-09-03,Mumbai,4.5
C00109,24,Female,Books,Fiction,1913.5,3,No,Inactive,Debit Card,2025-05-14,Ahmedabad,3.2
C01030,39,Female,Home & Kitchen,Lamp,9616.24,2,No,Inactive,Net Banking,2025-06-26,Chennai,3.3
C00291,38,Female,Clothing,Jeans,3426.16,3,Yes,Active,Debit Card,2024-09-20,Chennai,3.9
C00516,33,Female,Electronics,Smartphone,27591.2,1,Yes,Active,Cash,2025-02-27,Jaipur,4.2
C01995,30,Male,Electronics,Laptop,47743.84,1,Yes,Active,Cash,2024-12-05,Jaipur,3.6
C00566,50,Other,Home & Kitchen,Lamp,13219.51,2,Yes,Inactive,Net Banking,2025-03-28,Delhi,4.4
C01486,64,Other,Home & Kitchen,Storage Box,702.25,4,No,Inactive,UPI,2024-04-01,Delhi,3.4
C00647,21,Female,Beauty,Shampoo,3044.6,3,No,Inactive,UPI,2025-07-09,Hyderabad,3.7
C00515,37,Female,Electronics,Headphones,82846.41,3,Yes,Active,UPI,2025-11-30,Jaipur,5.0
C01008,36,Male,Home & Kitchen,Bedsheet,14872.1,1,No,Active,UPI,2024-09-28,Jaipur,3.7
C01650,20,Male,Beauty,Perfume,1076.85,1,No,Inactive,UPI,2024-11-21,Mumbai,4.7
C01626,60,Female,Clothing,Jacket,2404.07,1,No,Active,Credit Card,2025-11-17,Bengaluru,4.4
C00973,32,Female,Clothing,Jacket,4261.42,1,Yes,Active,UPI,2025-12-16,Bengaluru,3.1
C00035,59,Male,Electronics,Headphones,52706.7,2,No,Inactive,Credit Card,2024-08-22,Chennai,4.1
C00396,60,Female,Sports,Football,5539.45,4,Yes,Inactive,Debit Card,2025-04-29,Kolkata,4.2
C00883,30,Male,Electronics,Headphones,34062.59,2,No,Inactive,UPI,2024-08-05,Delhi,4.4
C00919,55,Female,Beauty,Perfume,2201.55,2,Yes,Active,Credit Card,2024-03-08,Chennai,3.0
C00825,62,Male,Books,Fiction,605.13,1,No,Inactive,Debit Card,2025-07-09,Mumbai,3.2
C00717,61,Other,Clothing,T-Shirt,2807.27,2,Yes,Active,Cash,2024-11-20,Pune,4.7
C01711,42,Male,Electronics,Smartwatch,58245.03,2,No,Active,Wallet,2025-02-13,Chennai,4.1
C01225,50,Other,Electronics,Headphones,45942.28,5,No,Inactive,Debit Card,2025-07-09,Delhi,4.6
C01896,42,Female,Sports,Football,5524.02,1,Yes,Inactive,Credit Card,2025-09-11,Jaipur,4.4
C00692,62,Female,Beauty,Perfume,552.32,1,No,Active,Credit Card,2025-05-15,Bengaluru,4.9
C00087,57,Female,Clothing,Dress,3969.83,4,No,Active,Cash,2025-02-03,Delhi,5.0
C00211,48,Female,Clothing,Dress,4677.21,2,No,Inactive,Net Banking,2025-10-03,Delhi,4.5
C01001,26,Male,Beauty,Perfume,3472.13,2,Yes,Inactive,Credit Card,2025-06-05,Mumbai,3.2
C00845,20,Female,Clothing,Jeans,3307.69,3,No,Active,Credit Card,2024-06-02,Chennai,4.8
C01773,29,Female,Home & Kitchen,Coffee Maker,3777.44,2,No,Inactive,UPI,2025-06-17,Ahmedabad,3.7
C00308,35,Female,Books,Self-Help,468.07,1,Yes,Active,UPI,2025-06-23,Jaipur,4.8
C01693,43,Female,Beauty,Perfume,3674.98,1,No,Inactive,Cash,2024-10-21,Ahmedabad,3.9
C01533,62,Other,Sports,Dumbbells,7546.06,2,Yes,Inactive,UPI,2025-06-27,Hyderabad,3.0
C01824,40,Female,Beauty,Shampoo,2004.24,1,Yes,Active,Cash,2024-01-17,Hyderabad,3.2
C01514,54,Male,Clothing,Jacket,518.24,2,No,Inactive,UPI,2025-02-21,Jaipur,4.2
C01797,45,Female,Electronics,Speaker,13760.82,4,No,Inactive,Debit Card,2024-05-12,Pune,4.9
C00444,39,Male,Home & Kitchen,Storage Box,7788.78,1,Yes,Inactive,Cash,2024-06-06,Jaipur,4.0
C00593,54,Male,Home & Kitchen,Lamp,2761.81,1,No,Active,Debit Card,2025-04-11,Jaipur,4.3
C01412,25,Female,Electronics,Laptop,32816.81,1,Yes,Inactive,UPI,2025-12-20,Delhi,3.0
C01686,36,Female,Electronics,Headphones,18135.23,1,No,Inactive,Debit Card,2025-07-13,Jaipur,3.7
C00289,35,Female,Books,Comics,247.02,1,Yes,Inactive,Debit Card,2025-03-24,Ahmedabad,3.3
C01514,38,Female,Clothing,Jacket,2805.74,1,No,Inactive,Net Banking,2025-06-06,Ahmedabad,4.3
C00932,38,Male,Electronics,Speaker,13634.04,5,Yes,Active,Net Banking,2024-04-21,Pune,3.8
C01483,63,Male,Sports,Cricket Bat,2213.64,1,No,Inactive,Credit Card,2025-12-10,Chandigarh,4.6
C00709,25,Male,Clothing,Jeans,1605.1,1,No,Inactive,Credit Card,2024-08-21,Bengaluru,3.9
C00598,34,Male,Home & Kitchen,Coffee Maker,10015.51,3,Yes,Active,UPI,2024-05-12,Jaipur,4.9
C00816,62,Female,Beauty,Perfume,891.13,5,No,Inactive,Cash,2025-03-06,Delhi,3.4
C01304,57,Female,Beauty,Lipstick,522.16,4,No,Inactive,Net Banking,2024-10-16,Chandigarh,4.0
C00580,38,Male,Electronics,Speaker,1121.54,1,Yes,Active,Credit Card,2025-01-19,Delhi,3.8
C00575,63,Female,Beauty,Shampoo,4716.31,3,Yes,Inactive,Debit Card,2025-07-19,Ahmedabad,2.5
C00767,47,Female,Home & Kitchen,Bedsheet,4570.17,1,No,Inactive,UPI,2024-02-29,Hyderabad,4.7
C01115,24,Female,Electronics,Laptop,64311.45,1,No,Active,Credit Card,2025-04-21,Chandigarh,4.1
C01415,33,Female,Beauty,Perfume,3099.29,3,No,Inactive,Debit Card,2025-12-15,Delhi,4.7
C01879,28,Female,Electronics,Speaker,38658.77,1,No,Inactive,Net Banking,2025-10-19,Jaipur,3.2
C00035,33,Male,Clothing,Dress,4510.53,5,No,Inactive,Debit Card,2025-05-24,Ahmedabad,3.5
C01893,57,Female,Home & Kitchen,Storage Box,13232.25,5,Yes,Inactive,Credit Card,2024-04-05,Kolkata,3.0
C00802,59,Male,Clothing,Dress,4350.09,1,Yes,Inactive,Debit Card,2024-01-10,Ahmedabad,3.3
C01122,53,Female,Sports,Yoga Mat,5967.58,2,Yes,Inactive,Wallet,2025-01-23,Hyderabad,3.5
C01308,41,Female,Beauty,Perfume,654.75,1,No,Inactive,Net Banking,2024-09-16,Chandigarh,3.4
C00514,65,Female,Electronics,Laptop,42756.84,1,Yes,Inactive,Cash,2024-11-18,Chandigarh,3.0
C01939,56,Male,Home & Kitchen,Lamp,6704.37,1,No,Inactive,Net Banking,2024-06-27,Delhi,4.0
C01498,46,Female,Clothing,Sneakers,592.16,5,No,Inactive,Debit Card,2024-06-28,Bengaluru,
C00543,37,Female,Clothing,Jeans,3623.77,2,No,Inactive,UPI,2025-05-22,Hyderabad,5.0
C01200,33,Female,Books,Comics,696.01,1,No,Inactive,UPI,2025-02-07,Bengaluru,4.4
C01498,34,Female,Clothing,T-Shirt,2183.8,1,No,Inactive,Wallet,2025-07-17,Jaipur,5.0
C00144,57,Female,Clothing,Dress,4000.93,2,Yes,Inactive,Debit Card,2024-03-29,Kolkata,3.9
C01896,20,Female,Beauty,Skin Serum,1936.04,3,No,Inactive,UPI,2025-07-04,Chennai,4.2
C00976,24,Male,Electronics,Smartwatch,52152.98,1,Yes,Active,Cash,2025-02-16,Jaipur,4.6
C00966,58,Female,Electronics,Smartwatch,26823.37,3,No,Inactive,UPI,2025-08-22,Hyderabad,3.0
C00797,45,Female,Electronics,Smartwatch,31255.39,1,Yes,Active,UPI,2024-11-04,Mumbai,5.0
C01782,52,Female,Home & Kitchen,Coffee Maker,1954.73,2,Yes,Active,Cash,2025-11-24,Ahmedabad,3.8
C01587,61,Female,Electronics,Speaker,16364.85,2,No,Active,Debit Card,2024-06-23,Mumbai,2.5
C01073,59,Male,Sports,Cricket Bat,2069.8,1,Yes,Inactive,Credit Card,2025-05-17,Delhi,3.4
C01040,19,Female,Sports,Football,4632.74,2,No,Active,Wallet,2025-01-26,Bengaluru,4.1
C00075,41,Male,Books,Self-Help,435.81,3,Yes,Inactive,UPI,2024-11-07,Delhi,4.4
C00183,44,Female,Sports,Yoga Mat,10056.91,1,Yes,Inactive,UPI,2024-02-25,Ahmedabad,4.9
C00197,47,Male,Beauty,Perfume,1258.49,3,No,Active,UPI,2024-08-14,Chandigarh,3.9
C01959,51,Female,Books,Technology,278.6,1,No,Inactive,UPI,2025-12-24,Jaipur,2.7
C00177,59,Male,Electronics,Laptop,74830.22,1,No,Active,Debit Card,2024-08-25,Chennai,4.0
C00872,63,Female,Sports,Yoga Mat,7965.44,5,No,Active,Credit Card,2024-06-27,Jaipur,5.0
C00123,52,Male,Home & Kitchen,Storage Box,10166.95,3,Yes,Inactive,Debit Card,2024-04-28,Ahmedabad,3.4
C00720,30,Female,Books,Self-Help,856.74,2,Yes,Inactive,Credit Card,2024-11-23,Ahmedabad,4.6
C00437,61,Other,Clothing,Jacket,2658.61,5,No,Active,UPI,2024-08-31,Mumbai,3.8
C01690,26,Male,Clothing,Sneakers,2609.53,2,No,Inactive,Debit Card,2025-09-06,Bengaluru,4.8
C00122,31,Male,Clothing,Jeans,4756.94,2,No,Inactive,Debit Card,2024-06-08,Ahmedabad,3.4
C01188,58,Male,Home & Kitchen,Bedsheet,6129.47,1,Yes,Active,UPI,2024-01-28,Hyderabad,4.3
C00508,43,Male,Beauty,Shampoo,538.72,2,No,Inactive,Credit Card,2024-10-19,Pune,3.9
C00202,47,Male,Clothing,Jacket,4950.44,1,No,Inactive,Credit Card,2025-08-29,Chandigarh,5.0
C01587,58,Female,Electronics,Laptop,79662.15,2,No,Inactive,UPI,2025-05-18,Hyderabad,4.6
C01311,40,Male,Books,Business,568.97,2,Yes,Inactive,UPI,2025-03-25,Chandigarh,4.0
C00735,41,Male,Books,Comics,1237.62,4,No,Inactive,Credit Card,2025-12-31,Chennai,3.6
C00266,18,Female,Home & Kitchen,Storage Box,6356.4,2,Yes,Active,Cash,2025-12-23,Hyderabad,2.7
C00054,19,Male,Clothing,Jacket,534.96,1,No,Inactive,Credit Card,2024-03-02,Mumbai,2.4
C00368,31,Female,Sports,Running Shoes,5737.92,5,Yes,Inactive,Credit Card,2025-12-01,Chennai,4.2
C01144,39,Female,Books,Self-Help,968.21,2,No,Inactive,Debit Card,2024-12-17,Pune,2.7
C01891,60,Male,Books,Technology,1329.75,3,No,Active,Credit Card,2025-01-17,Delhi,4.0
C00663,35,Male,Beauty,Perfume,4029.62,1,No,Inactive,Debit Card,2025-12-25,Delhi,3.3
C00320,26,Male,Home & Kitchen,Bedsheet,11793.86,1,No,Active,Credit Card,2025-02-15,Delhi,5.0
C00601,18,Male,Beauty,Shampoo,838.06,5,Yes,Active,Cash,2025-01-14,Kolkata,4.4
C00638,20,Female,Clothing,Dress,1112.85,3,No,Active,Net Banking,2024-08-27,Pune,4.5
C00274,20,Male,Beauty,Shampoo,1743.1,2,Yes,Inactive,Credit Card,2025-06-29,Delhi,3.8
C01691,44,Female,Electronics,Headphones,34665.67,3,No,Inactive,Debit Card,2024-11-26,Mumbai,4.1
C00650,25,Female,Beauty,Perfume,416.75,4,Yes,Inactive,Debit Card,2025-11-22,Bengaluru,3.9
C00870,20,Male,Clothing,Sneakers,3500.78,2,No,Active,Wallet,2024-11-02,Chennai,3.3
C00188,22,Male,Books,Self-Help,679.65,1,No,Active,Debit Card,2025-07-02,Chennai,5.0
C00549,40,Female,Home & Kitchen,Storage Box,5910.97,2,No,Inactive,Wallet,2025-03-16,Ahmedabad,3.2
C01614,61,Other,Books,Comics,689.27,2,No,Inactive,UPI,2024-03-05,Mumbai,4.9
C01261,39,Female,Electronics,Smartwatch,36319.95,1,No,Active,UPI,2025-01-16,Kolkata,3.6
C00844,25,Female,Clothing,Dress,763.5,1,No,Inactive,Debit Card,2024-08-29,Chennai,3.7
C00209,46,Female,Home & Kitchen,Cookware,533.58,4,No,Active,Net Banking,2024-02-02,Kolkata,4.4
C00820,60,Male,Clothing,Dress,2273.63,3,No,Inactive,Credit Card,2024-06-20,Mumbai,4.3
C00805,37,Male,Electronics,Laptop,76438.96,1,No,Inactive,UPI,2024-01-21,Ahmedabad,4.6
C00353,43,Female,Sports,Yoga Mat,9508.69,4,No,Active,UPI,2025-07-10,Hyderabad,4.5
C00203,25,Female,Clothing,Jacket,4826.73,5,No,Active,UPI,2024-06-27,Delhi,4.1
C00454,18,Female,Electronics,Laptop,16127.99,1,No,Active,Cash,2025-09-21,Mumbai,4.4
C00542,33,Male,Clothing,Sneakers,1605.82,1,Yes,Inactive,UPI,2025-08-20,Kolkata,4.6
C00102,35,Male,Beauty,Perfume,3525.92,1,No,Inactive,Credit Card,2024-11-26,Hyderabad,3.0
C00566,52,Female,Home & Kitchen,Storage Box,9983.75,1,Yes,Inactive,UPI,2024-07-23,Ahmedabad,3.7
C00345,63,Female,Home & Kitchen,Storage Box,566.06,2,No,Active,Cash,2025-05-03,Pune,4.3
C00776,22,Female,Clothing,Sneakers,1709.36,5,No,Inactive,Debit Card,2025-06-20,Chennai,2.8
C00445,45,Male,Beauty,Perfume,590.0,4,No,Active,UPI,2024-01-11,Delhi,4.1
C01014,26,Male,Beauty,Skin Serum,3823.72,1,Yes,Active,Wallet,2024-01-26,Chandigarh,4.4
C00088,60,Female,Home & Kitchen,Cookware,11644.71,1,No,Inactive,Credit Card,2025-05-16,Hyderabad,2.8
C01623,53,Female,Beauty,Face Cream,2640.48,2,No,Active,Credit Card,2025-12-11,Hyderabad,4.1
C00501,56,Female,Beauty,Shampoo,952.77,2,No,Active,Wallet,2024-04-18,Mumbai,3.7
C00537,29,Male,Electronics,Smartwatch,83596.57,2,No,Active,UPI,2025-04-26,Pune,4.4
C00714,42,Other,Home & Kitchen,Coffee Maker,4814.18,1,No,Inactive,Credit Card,2025-01-21,Delhi,4.0
C01239,65,Male,Home & Kitchen,Bedsheet,4065.92,2,No,Inactive,UPI,2025-03-17,Chandigarh,3.5
C01355,18,Male,Electronics,Smartwatch,53823.66,1,No,Active,Cash,2025-10-06,Bengaluru,3.8
C01529,22,Female,Electronics,Smartwatch,19352.91,1,No,Active,UPI,2025-12-24,Bengaluru,4.9
C00480,51,Male,Electronics,Headphones,31694.98,1,Yes,Inactive,Cash,2025-08-18,Chandigarh,4.8
C00846,25,Male,Home & Kitchen,Lamp,8236.84,1,Yes,Active,Cash,2025-12-17,Chennai,3.3
C01723,37,Male,Clothing,T-Shirt,736.76,1,Yes,Inactive,Wallet,2025-08-28,Mumbai,5.0
C01870,56,Female,Beauty,Shampoo,578.04,3,Yes,Inactive,UPI,2025-07-16,Jaipur,4.7
C00772,55,Female,Sports,Running Shoes,9087.8,2,No,Inactive,Credit Card,2025-12-17,Ahmedabad,3.7
C01431,28,Male,Beauty,Perfume,2733.82,4,Yes,Active,Credit Card,2025-12-14,Pune,4.2
C01597,54,Male,Beauty,Lipstick,4520.28,3,No,Inactive,Wallet,2024-12-11,Kolkata,4.6
C00258,46,Male,Sports,Football,6991.15,1,Yes,Active,UPI,2025-10-25,Chennai,4.8
C01989,26,Male,Home & Kitchen,Bedsheet,9672.2,2,Yes,Active,Debit Card,2024-04-02,Chandigarh,3.4
C01450,29,Male,Beauty,Perfume,2491.59,1,No,Active,Wallet,2024-01-30,Chandigarh,4.3
C01486,38,Female,Sports,Running Shoes,11758.11,1,Yes,Active,Net Banking,2024-05-28,Hyderabad,4.3
C00088,47,Male,Electronics,Laptop,69693.66,3,No,Inactive,UPI,2025-06-11,Chandigarh,4.0
C00940,45,Male,Electronics,Smartphone,83402.35,1,No,Inactive,Net Banking,2025-07-21,Delhi,5.0
C01613,51,Male,Home & Kitchen,Cookware,4623.38,3,Yes,Active,Net Banking,2025-01-02,Hyderabad,3.5
C00236,57,Male,Home & Kitchen,Storage Box,2192.91,2,No,Active,Wallet,2024-04-01,Ahmedabad,4.3
C01426,49,Male,Home & Kitchen,Bedsheet,7134.52,1,Yes,Active,Credit Card,2024-11-01,Delhi,4.4
C00520,33,Male,Sports,Dumbbells,3620.24,2,Yes,Active,Wallet,2024-10-16,Mumbai,4.0
C00990,57,Male,Home & Kitchen,Storage Box,11292.42,3,No,Inactive,Credit Card,2024-09-02,Bengaluru,3.9
C00045,64,Male,Clothing,Dress,3177.27,1,No,Active,Credit Card,2024-05-08,Hyderabad,4.1
C00926,25,Male,Home & Kitchen,Lamp,12770.37,1,Yes,Active,Net Banking,2025-04-11,Chennai,2.6
C01303,34,Male,Electronics,Smartwatch,55700.9,1,No,Inactive,Net Banking,2025-05-19,Delhi,3.1
C00764,24,Female,Electronics,Laptop,53352.32,3,No,Active,UPI,2025-03-21,Delhi,4.4
C00946,43,Female,Clothing,Sneakers,2546.74,1,No,Inactive,Credit Card,2024-12-07,Bengaluru,3.5
C01040,65,Male,Clothing,Jeans,1686.97,3,No,Inactive,Net Banking,2025-03-13,Chennai,5.0
C01479,38,Female,Electronics,Headphones,25180.1,1,No,Inactive,Cash,2025-01-19,Mumbai,4.9
C00342,26,Female,Books,Self-Help,794.56,1,Yes,Inactive,Net Banking,2025-03-14,Ahmedabad,3.1
C01681,21,Female,Books,Business,806.35,2,No,Inactive,Wallet,2025-11-29,Chennai,5.0
C01002,32,Female,Home & Kitchen,Bedsheet,13329.58,2,Yes,Active,Debit Card,2024-09-22,Delhi,3.8
C01999,47,Male,Books,Business,936.65,1,No,Inactive,Debit Card,2025-02-05,Mumbai,3.3
C00286,30,Male,Electronics,Laptop,20511.09,2,Yes,Active,Credit Card,2024-08-04,Delhi,4.0
C01682,50,Female,Clothing,T-Shirt,1238.48,3,No,Active,UPI,2025-07-18,Pune,4.0
C00155,45,Male,Beauty,Lipstick,3518.73,3,No,Inactive,Debit Card,2025-12-18,Jaipur,4.5
C00289,43,Female,Clothing,Sneakers,2300.24,1,No,Active,UPI,2025-08-18,Mumbai,3.2
C01858,52,Female,Sports,Cricket Bat,2692.85,2,No,Inactive,Debit Card,2024-11-17,Mumbai,4.7
C00725,35,Female,Electronics,Laptop,52531.11,3,Yes,Inactive,Net Banking,2024-03-20,Kolkata,4.1
C01777,31,Male,Books,Fiction,1976.11,3,No,Active,Credit Card,2025-11-26,Mumbai,4.1
C00810,60,Male,Clothing,Dress,4386.78,1,No,Active,UPI,2025-08-09,Jaipur,1.6
C00348,58,Male,Beauty,Skin Serum,960.75,1,Yes,Inactive,UPI,2024-11-02,Hyderabad,5.0
C01002,52,Female,Clothing,Jeans,2791.73,2,No,Active,UPI,2024-02-29,Chandigarh,3.8
C00566,41,Male,Home & Kitchen,Lamp,1643.99,2,Yes,Active,Debit Card,2025-03-08,Bengaluru,4.6
C01025,45,Female,Home & Kitchen,Lamp,3743.43,1,Yes,Inactive,UPI,2025-04-26,Pune,3.6
C01351,59,Male,Clothing,Jacket,1683.58,2,No,Active,Net Banking,2025-12-05,Pune,4.8
C01682,54,Female,Beauty,Lipstick,1168.11,2,No,Inactive,Credit Card,2025-08-06,Pune,4.2
C01131,41,Other,Beauty,Lipstick,3281.78,1,No,Active,Credit Card,2025-09-25,Mumbai,4.8
C01596,22,Male,Electronics,Smartwatch,73750.68,4,No,Active,Net Banking,2025-02-27,Chandigarh,3.1
C01945,50,Male,Home & Kitchen,Bedsheet,10492.54,1,No,Inactive,Net Banking,2024-12-14,Chandigarh,3.3
C00188,38,Male,Sports,Yoga Mat,9787.0,1,No,Active,Net Banking,2025-04-12,Hyderabad,4.3
C01462,49,Male,Electronics,Headphones,11826.62,2,Yes,Active,UPI,2025-04-07,Delhi,4.6
C01970,64,Male,Clothing,Jacket,4832.57,3,No,Inactive,UPI,2025-05-31,Chennai,3.5
C01761,49,Other,Home & Kitchen,Cookware,6544.86,1,No,Inactive,Cash,2024-07-06,Pune,4.1
C00689,29,Female,Electronics,Speaker,51447.83,1,No,Active,UPI,2025-12-04,Mumbai,4.0
C01615,43,Female,Books,Comics,854.86,3,Yes,Active,Debit Card,2025-11-13,Pune,
C01038,61,Male,Home & Kitchen,Bedsheet,10354.37,2,Yes,Inactive,UPI,2024-07-19,Chennai,3.8
C00330,39,Female,Clothing,Dress,2353.76,2,Yes,Active,Net Banking,2024-04-11,Hyderabad,5.0
C01229,62,Female,Electronics,Smartphone,73108.59,1,Yes,Inactive,Credit Card,2025-07-13,Bengaluru,4.3
C00194,65,Male,Sports,Yoga Mat,7121.28,4,No,Active,Credit Card,2024-07-27,Chandigarh,3.5
C01786,28,Male,Sports,Yoga Mat,6098.98,1,Yes,Active,Debit Card,2024-11-10,Mumbai,4.1
C00315,65,Male,Beauty,Skin Serum,2717.35,3,Yes,Inactive,UPI,2025-11-03,Jaipur,3.4
C00167,51,Male,Books,Comics,733.95,1,Yes,Inactive,Credit Card,2025-03-08,Kolkata,4.8
C01876,38,Female,Electronics,Smartphone,51469.93,2,No,Active,UPI,2025-09-23,Pune,4.6
C00605,54,Female,Electronics,Laptop,82658.26,4,No,Inactive,UPI,2025-09-06,Mumbai,4.8
C00499,38,Female,Sports,Football,755.13,3,No,Inactive,Cash,2025-11-15,Delhi,3.5
C00682,20,Male,Books,Business,1984.99,4,No,Inactive,Credit Card,2024-02-07,Bengaluru,3.5
C01469,44,Female,Electronics,Laptop,68636.0,3,No,Active,UPI,2024-05-04,Chennai,3.7
C01818,42,Female,Sports,Cricket Bat,1856.8,2,No,Active,UPI,2025-06-28,Kolkata,4.3
C01131,33,Female,Beauty,Shampoo,2596.59,1,No,Active,Net Banking,2024-01-12,Chandigarh,4.5
C00683,38,Female,Clothing,T-Shirt,4009.21,1,No,Inactive,UPI,2025-02-06,Hyderabad,3.8
C01580,22,Male,Clothing,Jeans,4376.77,2,No,Inactive,Cash,2024-04-17,Ahmedabad,3.8
C01962,23,Female,Clothing,Sneakers,1394.67,1,No,Active,Credit Card,2024-02-27,Chandigarh,4.7
C01592,30,Male,Books,Fiction,1130.46,2,No,Inactive,Wallet,2024-10-30,Hyderabad,3.7
C01734,36,Male,Clothing,T-Shirt,3509.99,2,Yes,Inactive,Credit Card,2025-08-05,Bengaluru,4.3
C01391,44,Female,Beauty,Face Cream,3474.05,4,No,Inactive,Credit Card,2024-12-25,Bengaluru,3.2
C01206,21,Male,Home & Kitchen,Storage Box,472.81,2,Yes,Inactive,Wallet,2025-01-04,Chennai,4.5
C00994,24,Male,Sports,Dumbbells,2300.94,2,No,Active,Credit Card,2024-05-18,Chandigarh,5.0
C01597,28,Other,Home & Kitchen,Coffee Maker,2055.36,4,Yes,Active,UPI,2025-01-13,Mumbai,3.0
C01388,34,Other,Books,Business,905.54,3,No,Inactive,Cash,2025-11-21,Delhi,3.5
C01101,51,Female,Clothing,Dress,1413.27,4,Yes,Active,Debit Card,2025-04-08,Hyderabad,3.6
C01230,51,Female,Books,Comics,1880.58,3,No,Inactive,Net Banking,2025-08-10,Hyderabad,4.2
C01554,65,Male,Beauty,Face Cream,725.66,4,Yes,Inactive,Cash,2025-04-29,Jaipur,4.0
C01940,59,Female,Home & Kitchen,Bedsheet,976.37,2,No,Inactive,Credit Card,2024-01-09,Hyderabad,4.0
C00242,38,Male,Electronics,Smartwatch,74205.81,1,No,Inactive,Wallet,2024-01-10,Chandigarh,3.9
C00181,49,Other,Clothing,T-Shirt,845.84,2,Yes,Active,Debit Card,2024-11-29,Chennai,2.8
C01356,42,Female,Beauty,Perfume,4122.97,1,Yes,Active,Wallet,2025-04-17,Ahmedabad,5.0
C00929,56,Male,Beauty,Face Cream,244.76,1,No,Inactive,Debit Card,2024-09-16,Delhi,3.2
C00008,38,Female,Clothing,Dress,889.69,3,No,Active,Wallet,2024-11-25,Delhi,5.0
C00427,26,Male,Electronics,Smartwatch,17817.5,2,No,Inactive,Net Banking,2024-02-26,Ahmedabad,4.1
C00391,43,Other,Electronics,Laptop,69665.42,3,No,Inactive,Wallet,2024-03-17,Chandigarh,2.5
C00889,30,Female,Home & Kitchen,Storage Box,10660.41,1,No,Inactive,Debit Card,2024-08-12,Chennai,4.0
C01996,62,Male,Electronics,Laptop,31920.56,1,Yes,Active,UPI,2024-08-24,Ahmedabad,3.8
C00294,24,Male,Electronics,Smartphone,56984.49,1,No,Inactive,UPI,2024-12-20,Chandigarh,4.0
C01310,62,Female,Clothing,Jeans,4530.38,1,Yes,Inactive,Debit Card,2024-11-17,Mumbai,3.1
C01960,33,Female,Beauty,Lipstick,1584.19,1,Yes,Inactive,Cash,2024-09-17,Ahmedabad,3.6
C00035,37,Female,Home & Kitchen,Cookware,9565.61,1,No,Inactive,UPI,2024-06-23,Pune,3.8
C01295,40,Male,Beauty,Lipstick,441.8,2,No,Inactive,UPI,2024-06-01,Chennai,4.3
C00973,39,Male,Sports,Dumbbells,2955.25,3,No,Active,Net Banking,2024-11-24,Chandigarh,4.4
C01583,41,Male,Home & Kitchen,Lamp,8985.62,1,No,Active,Net Banking,2024-08-17,Mumbai,4.6
C00634,33,Female,Electronics,Smartwatch,77215.12,4,No,Active,Debit Card,2025-12-11,Hyderabad,5.0
C01549,42,Other,Books,Fiction,730.9,2,Yes,Active,Debit Card,2025-07-18,Chennai,5.0
C00846,33,Male,Clothing,Sneakers,3567.96,1,No,Inactive,Wallet,2025-12-21,Bengaluru,3.8
C01120,65,Female,Clothing,Dress,1569.7,1,No,Active,UPI,2025-01-14,Chennai,3.5
C00220,33,Female,Electronics,Speaker,1287.12,3,No,Active,UPI,2024-02-29,Chandigarh,4.1
C01176,51,Male,Clothing,Jeans,1306.46,2,No,Active,UPI,2024-01-29,Bengaluru,4.6
C01313,20,Male,Clothing,Jacket,2481.41,2,No,Inactive,UPI,2024-06-17,Delhi,4.0
C01933,56,Male,Home & Kitchen,Bedsheet,7447.86,2,No,Inactive,UPI,2025-02-14,Hyderabad,3.1
C01963,49,Female,Home & Kitchen,Lamp,3571.15,2,No,Active,Credit Card,2025-05-08,Mumbai,4.8
C00538,21,Female,Books,Technology,1946.37,2,Yes,Inactive,UPI,2024-03-01,Delhi,4.1
C01203,45,Female,Electronics,Headphones,64677.98,5,No,Inactive,Credit Card,2024-10-04,Chennai,4.2
C01379,60,Male,Home & Kitchen,Storage Box,8558.75,1,No,Active,Debit Card,2025-01-30,Jaipur,4.7
C00614,45,Male,Sports,Football,7878.21,1,No,Inactive,UPI,2024-03-17,Chennai,3.1
